Word	POS	Joint Probability	
sugar	JJ	1.72E-06	
measurements	VBZ	1.72E-06	
cattle	NN	1.72E-06	
wider	JJ	1.72E-06	
Here's	VB	1.72E-06	
cheap	VBP	1.72E-06	
paid	NN	1.72E-06	
pause	RB	1.72E-06	
abandoned	JJ	1.72E-06	
alongside	JJ	1.72E-06	
relaxed	VBN	1.72E-06	
Mike	VB	1.72E-06	
circled	VBN	1.72E-06	
cost	VBP	1.72E-06	
musicians	VBZ	1.72E-06	
snap	NN	1.72E-06	
rent	VBP	1.72E-06	
naked	VBD	1.72E-06	
shy	NN	1.72E-06	
shut	JJ	1.72E-06	
illustrated	VBD	1.72E-06	
funny	RB	1.72E-06	
accounting	VBG	1.72E-06	
chase	VBP	1.72E-06	
you're	VBN	1.72E-06	
fifteen	CD	1.72E-06	
declined	VBN	1.72E-06	
hatred	JJ	1.72E-06	
perform	NN	1.72E-06	
rival	VB	1.72E-06	
derive	JJ	1.72E-06	
credited	VBD	1.72E-06	
Naval	JJ	1.72E-06	
vary	NN	1.72E-06	
enough	VBN	1.72E-06	
sea	VB	1.72E-06	
easier	RB	1.72E-06	
phony	NN	1.72E-06	
conclusive	NN	1.72E-06	
indulge	VBP	1.72E-06	
missionary	NN	1.72E-06	
derive	NN	1.72E-06	
delight	VBD	1.72E-06	
definite	NN	1.72E-06	
slid	VBP	1.72E-06	
shear	VB	1.72E-06	
forgive	VBP	1.72E-06	
circle	VB	1.72E-06	
rejects	NNS	1.72E-06	
Best	RBS	1.72E-06	
otherwise	VB	1.72E-06	
country's	JJ	1.72E-06	
announce	VBP	1.72E-06	
Soviets	NNS	1.72E-06	
half	VB	1.72E-06	
enrolled	VBD	1.72E-06	
decide	VBP	1.72E-06	
charged	JJ	1.72E-06	
inadequate	NN	1.72E-06	
involvement	JJ	1.72E-06	
sealed	VBD	1.72E-06	
privileged	NN	1.72E-06	
talent	JJ	1.72E-06	
straight	VB	1.72E-06	
fed	VB	1.72E-06	
remarked	NN	1.72E-06	
Dolores	NNPS	1.72E-06	
decay	VB	1.72E-06	
confess	VBP	1.72E-06	
interested	VBN	1.72E-06	
beside	VB	1.72E-06	
choke	VBD	1.72E-06	
squad	JJ	1.72E-06	
divided	JJ	1.72E-06	
aloud	JJ	1.72E-06	
Warsaw	UH	1.72E-06	
returns	VBZ	1.72E-06	
compare	NN	1.72E-06	
opposite	VBZ	1.72E-06	
ten	VBZ	1.72E-06	
grim	NN	1.72E-06	
stall	JJ	1.72E-06	
ignore	VBP	1.72E-06	
next	RB	1.72E-06	
lady	JJ	1.72E-06	
yarn	RB	1.72E-06	
collective	NN	1.72E-06	
counseling	VBG	1.72E-06	
drove	NN	1.72E-06	
son's	JJ	1.72E-06	
grasp	VBP	1.72E-06	
regarded	JJ	1.72E-06	
he'll	VB	1.72E-06	
penetrating	NN	1.72E-06	
wave	VB	1.72E-06	
contain	NN	1.72E-06	
kill	VBP	1.72E-06	
respect	VBP	1.72E-06	
dealt	VBZ	1.72E-06	
deadly	RB	1.72E-06	
passing	JJ	1.72E-06	
pleased	VBN	1.72E-06	
Somebody	NNP	1.72E-06	
theirs	VB	1.72E-06	
wider	VB	1.72E-06	
Isn't	VBZ	1.72E-06	
creep	NN	1.72E-06	
comprise	VB	1.72E-06	
**yf	CC	1.72E-06	
Poet	NN	1.72E-06	
shut	RB	1.72E-06	
English	NNPS	1.72E-06	
essay	VBP	1.72E-06	
glow	VB	1.72E-06	
Holmes	VBZ	1.72E-06	
winning	JJ	1.72E-06	
lodge	VB	1.72E-06	
ankle	JJ	1.72E-06	
you've	VBZ	1.72E-06	
Into	IN	1.72E-06	
opposing	NN	1.72E-06	
Pirates	NNP	1.72E-06	
tastes	VBZ	1.72E-06	
files	VBZ	1.72E-06	
Any	JJ	1.72E-06	
argue	NN	1.72E-06	
confront	VBZ	1.72E-06	
Assembly	NN	1.72E-06	
struck	NN	1.72E-06	
aware	NN	1.72E-06	
Communism	NN	1.72E-06	
add	VBZ	1.72E-06	
mere	VB	1.72E-06	
Introduction	NN	1.72E-06	
yours	PRP	1.72E-06	
trim	NN	1.72E-06	
Again	CC	1.72E-06	
notice	JJ	1.72E-06	
landing	JJ	1.72E-06	
sooner	RBR	1.72E-06	
floating	JJ	1.72E-06	
electron	RB	1.72E-06	
barbed	NN	1.72E-06	
helps	NN	1.72E-06	
you'll	JJR	1.72E-06	
It's	JJ	1.72E-06	
Mays	NNS	1.72E-06	
refrain	VBP	1.72E-06	
kindly	JJ	1.72E-06	
pack	VBP	1.72E-06	
computed	VBD	1.72E-06	
Whether	RBR	1.72E-06	
horn	JJ	1.72E-06	
Whatever	VB	1.72E-06	
marched	VBN	1.72E-06	
stag	JJ	1.72E-06	
charm	VB	1.72E-06	
grant	JJ	1.72E-06	
built	JJ	1.72E-06	
comment	VBP	1.72E-06	
you're	VBP	1.72E-06	
guiding	NN	1.72E-06	
protest	VBP	1.72E-06	
warn	VBP	1.72E-06	
stage	VB	1.72E-06	
Social	JJ	1.72E-06	
evil	NNS	1.72E-06	
toe	VB	1.72E-06	
agree	JJ	1.72E-06	
Spirit	NN	1.72E-06	
pineapple	JJ	1.72E-06	
standard	VB	8.61E-07	
blind	NNS	8.61E-07	
describe	JJ	8.61E-07	
atom	VBZ	8.61E-07	
lift	VBP	8.61E-07	
chose	VBP	8.61E-07	
metal	VB	8.61E-07	
Can't	NNS	8.61E-07	
altogether	NN	8.61E-07	
feeding	JJ	8.61E-07	
lie	VBZ	8.61E-07	
receiving	NN	8.61E-07	
defending	NN	8.61E-07	
destroying	NN	8.61E-07	
kitchen	VB	8.61E-07	
rupees	VBZ	8.61E-07	
plan	IN	8.61E-07	
monopoly	JJ	8.61E-07	
character	VBP	8.61E-07	
loving	JJ	8.61E-07	
found	VB	8.61E-07	
Lilly	RB	8.61E-07	
shouldn't	RB	8.61E-07	
mood	VBD	8.61E-07	
stayed	VBP	8.61E-07	
religion	JJ	8.61E-07	
blue	IN	8.61E-07	
individual	VBP	8.61E-07	
whipped	VBN	8.61E-07	
poems	JJ	8.61E-07	
ground	VBP	8.61E-07	
procurement	JJ	8.61E-07	
control	JJ	8.61E-07	
bring	JJ	8.61E-07	
destroy	VBZ	8.61E-07	
desert	VBP	8.61E-07	
Show	NN	8.61E-07	
cheap	NN	8.61E-07	
One	NN	8.61E-07	
Belgian	NNP	8.61E-07	
Jeep	JJ	8.61E-07	
solemn	RB	8.61E-07	
shot	VB	8.61E-07	
lay	RBR	8.61E-07	
friends	VBN	8.61E-07	
comfortably	NN	8.61E-07	
per	JJR	8.61E-07	
carved	VBD	8.61E-07	
withdraw	VBP	8.61E-07	
People	NNPS	8.61E-07	
kid	NNS	8.61E-07	
foam	RB	8.61E-07	
controlling	JJ	8.61E-07	
sue	NN	8.61E-07	
You're	NN	8.61E-07	
Asked	NNP	8.61E-07	
seeds	VBZ	8.61E-07	
laying	JJ	8.61E-07	
blind	IN	8.61E-07	
crops	VBZ	8.61E-07	
night's	CC	8.61E-07	
dug	PRP	8.61E-07	
alive	VB	8.61E-07	
neck	RB	8.61E-07	
spirits	VBZ	8.61E-07	
stem	JJ	8.61E-07	
cutting	JJ	8.61E-07	
sooner	VBD	8.61E-07	
meantime	RB	8.61E-07	
casual	NN	8.61E-07	
North	RB	8.61E-07	
gonna	VBN	8.61E-07	
indignant	VBP	8.61E-07	
autonomic	VB	8.61E-07	
blew	JJ	8.61E-07	
sleeve	JJ	8.61E-07	
nest	VBP	8.61E-07	
instrument	JJ	8.61E-07	
knew	FW	8.61E-07	
simplicity	JJ	8.61E-07	
flower	VBP	8.61E-07	
disk	VB	8.61E-07	
confront	JJ	8.61E-07	
wet	RB	8.61E-07	
pressures	VBZ	8.61E-07	
alien	VBP	8.61E-07	
despair	VB	8.61E-07	
cooperate	VBP	8.61E-07	
let	JJ	8.61E-07	
glowing	NN	8.61E-07	
'em	''	8.61E-07	
fed	VBP	8.61E-07	
sum	VB	8.61E-07	
brighter	JJ	8.61E-07	
down	NNS	8.61E-07	
method	NNP	8.61E-07	
aside	NN	8.61E-07	
frankly	IN	8.61E-07	
sprang	VBZ	8.61E-07	
once	NN	8.61E-07	
eaten	VB	8.61E-07	
thin	RB	8.61E-07	
lift	VBD	8.61E-07	
isn't	NNS	8.61E-07	
happening	NN	8.61E-07	
whiskey	NNP	8.61E-07	
fed	VBZ	8.61E-07	
figure	VBD	8.61E-07	
yours	VBN	8.61E-07	
Six	VB	8.61E-07	
sphere	EX	8.61E-07	
religious	VB	8.61E-07	
grown	NN	8.61E-07	
shoulder	VBZ	8.61E-07	
Trevelyan	NN	8.61E-07	
Wright	MD	8.61E-07	
colonel	NNS	8.61E-07	
hidden	VB	8.61E-07	
**zg	EX	8.61E-07	
manpower	VBP	8.61E-07	
bet	IN	8.61E-07	
bit	VBZ	8.61E-07	
body	JJ	8.61E-07	
participated	VBD	8.61E-07	
cursed	JJ	8.61E-07	
agreed	VB	8.61E-07	
process	VB	8.61E-07	
ours	JJ	8.61E-07	
bronze	JJ	8.61E-07	
orchestra	NNS	8.61E-07	
finance	VBP	8.61E-07	
herself	VBD	8.61E-07	
Japanese	NNP	8.61E-07	
Hope	NN	8.61E-07	
Aristotle	JJ	8.61E-07	
experiences	RB	8.61E-07	
repel	VBP	8.61E-07	
vain	JJ	8.61E-07	
thrust	VBN	8.61E-07	
Alfred	JJ	8.61E-07	
radar	JJ	8.61E-07	
nearer	PDT	8.61E-07	
exact	VB	8.61E-07	
pillow	JJ	8.61E-07	
marginal	NN	8.61E-07	
travel	RP	8.61E-07	
Twice	VB	8.61E-07	
toss	VBP	8.61E-07	
art	VBP	8.61E-07	
Foods	NNPS	8.61E-07	
blessing	VBG	8.61E-07	
mighty	VBN	8.61E-07	
bit	VBD	8.61E-07	
transom	JJ	8.61E-07	
permanent	NN	8.61E-07	
valid	VBP	8.61E-07	
shaking	JJ	8.61E-07	
loud	VBN	8.61E-07	
wonder	JJR	8.61E-07	
company's	NNS	8.61E-07	
hung	VBZ	8.61E-07	
pulse	VB	8.61E-07	
rescue	VBZ	8.61E-07	
universities	NNPS	8.61E-07	
nickname	JJ	8.61E-07	
elsewhere	NN	8.61E-07	
Almost	IN	8.61E-07	
angle	JJ	8.61E-07	
determine	VBZ	8.61E-07	
supplying	VB	8.61E-07	
odor	RP	8.61E-07	
Get	VBP	8.61E-07	
feasible	NN	8.61E-07	
Indies	NNP	8.61E-07	
sit	RB	8.61E-07	
Somehow	VBP	8.61E-07	
confirm	VBD	8.61E-07	
inner	VB	8.61E-07	
Ryan	NNPS	8.61E-07	
embrace	VBP	8.61E-07	
devil	VBZ	8.61E-07	
intermediate	VBP	8.61E-07	
symbolic	NN	8.61E-07	
wasted	JJ	8.61E-07	
ten	NNS	8.61E-07	
condemned	JJ	8.61E-07	
iron	VBP	8.61E-07	
trade	JJ	8.61E-07	
it's	WDT	8.61E-07	
naked	RB	8.61E-07	
eyes	JJ	8.61E-07	
you'll	VBN	8.61E-07	
sanction	VBP	8.61E-07	
truth	JJ	8.61E-07	
wing	VBP	8.61E-07	
emotional	VB	8.61E-07	
consider	JJR	8.61E-07	
Islands	NNPS	8.61E-07	
sky	JJ	8.61E-07	
stimulation	VBP	8.61E-07	
skipped	VBN	8.61E-07	
explicit	VBN	8.61E-07	
Portland	NN	8.61E-07	
deep	VBP	8.61E-07	
have	NN	8.61E-07	
poetry	VBP	8.61E-07	
looked	JJ	8.61E-07	
wrong	NN	8.61E-07	
rough	VBN	8.61E-07	
You're	RB	8.61E-07	
strongest	RB	8.61E-07	
promotion	VB	8.61E-07	
suit	VBP	8.61E-07	
disease	VB	8.61E-07	
smoked	JJ	8.61E-07	
closer	JJ	8.61E-07	
thunder	VBP	8.61E-07	
spy	VB	8.61E-07	
base	VBP	8.61E-07	
Moses	NNPS	8.61E-07	
rotation	VB	8.61E-07	
exceed	VBP	8.61E-07	
outright	NN	8.61E-07	
They'll	NN	8.61E-07	
published	JJ	8.61E-07	
thunder	VB	8.61E-07	
la	JJ	8.61E-07	
spray	VB	8.61E-07	
foot	VB	8.61E-07	
aware	RB	8.61E-07	
lumber	VBP	8.61E-07	
darling	JJ	8.61E-07	
ourselves	VB	8.61E-07	
Only	JJ	8.61E-07	
reads	NN	8.61E-07	
hasn't	VB	8.61E-07	
hasn't	RB	8.61E-07	
seldom	VB	8.61E-07	
committed	JJ	8.61E-07	
leaped	NN	8.61E-07	
fragile	RB	8.61E-07	
reckless	VB	8.61E-07	
robbed	NN	8.61E-07	
somewhat	VBN	8.61E-07	
conceive	VBP	8.61E-07	
contrasting	NN	8.61E-07	
fee	JJ	8.61E-07	
slavery	JJ	8.61E-07	
Amen	UH	8.61E-07	
blue	VBN	8.61E-07	
B-52	NN	8.61E-07	
seem	RBR	8.61E-07	
horizon	VB	8.61E-07	
needs	JJ	8.61E-07	
simplify	VBD	8.61E-07	
tore	VBP	8.61E-07	
shouting	JJ	8.61E-07	
scope	VB	8.61E-07	
bid	VBP	8.61E-07	
pain	JJ	8.61E-07	
today's	VBN	8.61E-07	
picturesque	VB	8.61E-07	
garage	VB	8.61E-07	
intense	NN	8.61E-07	
it's	VBN	8.61E-07	
peaceful	NN	8.61E-07	
favored	JJ	8.61E-07	
Ask	VB	8.61E-07	
expense	VB	8.61E-07	
flew	VBN	8.61E-07	
ain't	RB	8.61E-07	
wear	IN	8.61E-07	
reluctant	NN	8.61E-07	
lowered	JJ	8.61E-07	
soup	VB	8.61E-07	
applicant	JJ	8.61E-07	
use	JJ	8.61E-07	
degree	VBP	8.61E-07	
Jewish	VB	8.61E-07	
A.L.A.M.	JJ	8.61E-07	
accepting	NN	8.61E-07	
preoccupied	JJ	8.61E-07	
properly	NN	8.61E-07	
gyro	JJ	8.61E-07	
agriculture	VB	8.61E-07	
conveyed	NN	8.61E-07	
sphere	JJ	8.61E-07	
whites	VBZ	8.61E-07	
tear	VBP	8.61E-07	
fort	VB	8.61E-07	
removal	VBP	8.61E-07	
grasped	JJ	8.61E-07	
blows	NN	8.61E-07	
Chief	JJ	8.61E-07	
soul	RB	8.61E-07	
poems	NNPS	8.61E-07	
Therefore	CC	8.61E-07	
sorbed	VBD	8.61E-07	
relax	JJ	8.61E-07	
we'd	VBD	8.61E-07	
violin	JJ	8.61E-07	
Isn't	IN	8.61E-07	
park	JJ	8.61E-07	
aren't	VB	8.61E-07	
photographs	VB	8.61E-07	
She's	CC	8.61E-07	
roots	JJ	8.61E-07	
Defense	NN	8.61E-07	
up	NN	8.61E-07	
disciplined	VB	8.61E-07	
harm	JJ	8.61E-07	
lunch	VBN	8.61E-07	
$1 	FW	8.61E-07	
cellulose	VBP	8.61E-07	
reminded	JJ	8.61E-07	
waving	NN	8.61E-07	
everybody	VB	8.61E-07	
sense	JJ	8.61E-07	
opened	JJ	8.61E-07	
vague	NN	8.61E-07	
wasn't	NNS	8.61E-07	
impose	VBP	8.61E-07	
necessitated	JJ	8.61E-07	
undergone	RB	8.61E-07	
novelist	JJ	8.61E-07	
sort	VB	8.61E-07	
Jeep	NN	8.61E-07	
minimal	NNP	8.61E-07	
keeps	VBD	8.61E-07	
thru	NNS	8.61E-07	
cook	VBP	8.61E-07	
Mexicans	NNS	8.61E-07	
fiscal	NN	8.61E-07	
sustain	VBP	8.61E-07	
gray	VBN	8.61E-07	
duly	JJ	8.61E-07	
absurd	RB	8.61E-07	
mother	RB	8.61E-07	
due	NN	8.61E-07	
supreme	VBN	8.61E-07	
troubles	VBZ	8.61E-07	
tooth	CC	8.61E-07	
threaten	JJ	8.61E-07	
yellow	NNP	8.61E-07	
warrant	VBP	8.61E-07	
gentleman	JJ	8.61E-07	
classified	JJ	8.61E-07	
commanding	NN	8.61E-07	
wart	JJ	8.61E-07	
handicapped	VBD	8.61E-07	
tyranny	VBZ	8.61E-07	
nearby	VBP	8.61E-07	
surface	JJ	8.61E-07	
forehead	VBD	8.61E-07	
Confederate	NN	8.61E-07	
profound	VBD	8.61E-07	
Christ's	VB	8.61E-07	
tail	VB	8.61E-07	
gently	NN	8.61E-07	
rubbed	JJ	8.61E-07	
governor	VBD	8.61E-07	
poetry	RB	8.61E-07	
Men	NNPS	8.61E-07	
handy	VB	8.61E-07	
model	VB	8.61E-07	
surrounding	JJ	8.61E-07	
pile	JJ	8.61E-07	
yarn	NNS	8.61E-07	
festival	JJ	8.61E-07	
hydrogen	JJ	8.61E-07	
fantasy	JJ	8.61E-07	
draws	VB	8.61E-07	
condition	VBP	8.61E-07	
heat	VBP	8.61E-07	
folks	VBP	8.61E-07	
omitted	VBD	8.61E-07	
periodic	VB	8.61E-07	
cattle	VBZ	8.61E-07	
times	VBZ	8.61E-07	
meanwhile	VB	8.61E-07	
uncertain	NN	8.61E-07	
thin	VBN	8.61E-07	
Blues	NNS	8.61E-07	
monopoly	VB	8.61E-07	
sizes	NN	8.61E-07	
follow	NN	8.61E-07	
stick	VBZ	8.61E-07	
retail	NN	8.61E-07	
matter	JJ	8.61E-07	
steam	VB	8.61E-07	
teach	NN	8.61E-07	
emphasize	VBP	8.61E-07	
excess	CC	8.61E-07	
lumber	NNP	8.61E-07	
SBA	NN	8.61E-07	
rest	VBZ	8.61E-07	
till	JJ	8.61E-07	
Providence	VB	8.61E-07	
sore	VB	8.61E-07	
hint	VBP	8.61E-07	
pianist	JJ	8.61E-07	
visit	IN	8.61E-07	
fruit	VBN	8.61E-07	
Prevot	NN	8.61E-07	
cooking	JJ	8.61E-07	
compass	VB	8.61E-07	
installed	JJ	8.61E-07	
pro	VBZ	8.61E-07	
Mary's	NN	8.61E-07	
photograph	$	8.61E-07	
stubborn	VBN	8.61E-07	
sound	VBZ	8.61E-07	
center	VBP	8.61E-07	
flush	VB	8.61E-07	
chin	VB	8.61E-07	
Classes	NNPS	8.61E-07	
broke	NN	8.61E-07	
we'd	WDT	8.61E-07	
achieved	JJ	8.61E-07	
invested	VBD	8.61E-07	
Agriculture	NN	8.61E-07	
sex	JJ	8.61E-07	
Blue	JJ	8.61E-07	
portrait	JJ	8.61E-07	
fiber	JJ	8.61E-07	
roles	NN	8.61E-07	
Lauren	VB	8.61E-07	
postwar	NNS	8.61E-07	
principle	JJ	8.61E-07	
separate	VBP	8.61E-07	
Laboratory	NN	8.61E-07	
disturbed	VB	8.61E-07	
Her	NNP	8.61E-07	
trail	IN	8.61E-07	
artists	VBZ	8.61E-07	
evil	VBZ	8.61E-07	
enzymes	RB	8.61E-07	
Mars	NNS	8.61E-07	
spun	VBP	8.61E-07	
perspective	JJ	8.61E-07	
boats	VB	8.61E-07	
ye	JJ	8.61E-07	
primitive	NN	8.61E-07	
varying	NN	8.61E-07	
workshop	JJ	8.61E-07	
she's	PDT	8.61E-07	
lever	IN	8.61E-07	
hints	VBZ	8.61E-07	
stray	VBZ	8.61E-07	
score	JJR	8.61E-07	
blew	VBP	8.61E-07	
broken	NNS	8.61E-07	
existential	NN	8.61E-07	
scholarship	JJ	8.61E-07	
sphere	NNS	8.61E-07	
mark	VBP	8.61E-07	
lift	VBZ	8.61E-07	
Theresa	NN	8.61E-07	
thoughtful	NN	8.61E-07	
That's	CC	8.61E-07	
direct	NN	8.61E-07	
organic	VB	8.61E-07	
maid	VBN	8.61E-07	
monk	VBD	8.61E-07	
phrase	VBD	8.61E-07	
pituitary	NN	8.61E-07	
plow	VBP	8.61E-07	
broadcast	JJ	8.61E-07	
we'd	VB	8.61E-07	
clover	RB	8.61E-07	
thrown	NN	8.61E-07	
delicate	VBP	8.61E-07	
he's	PDT	8.61E-07	
specified	VBD	8.61E-07	
pride	VBP	8.61E-07	
expand	VBP	8.61E-07	
Laura	NNPS	8.61E-07	
unite	VBP	8.61E-07	
foreseen	NN	8.61E-07	
Stock	NN	8.61E-07	
escape	VBP	8.61E-07	
what's	VBD	8.61E-07	
literature	VBP	8.61E-07	
discuss	JJ	8.61E-07	
row	VBP	8.61E-07	
negotiate	NN	8.61E-07	
meadow	JJ	8.61E-07	
victory	JJ	8.61E-07	
holy	VBN	8.61E-07	
Rights	NNP	8.61E-07	
gotten	NN	8.61E-07	
detailed	VBD	8.61E-07	
Housing	VBG	8.61E-07	
devoted	VBZ	8.61E-07	
troops	EX	8.61E-07	
feels	VB	8.61E-07	
bare	VBP	8.61E-07	
All	CC	8.61E-07	
sick	VBG	8.61E-07	
brush	JJ	8.61E-07	
along	NN	8.61E-07	
poverty	VB	8.61E-07	
explicit	VBZ	8.61E-07	
temper	VBP	8.61E-07	
Guideposts	NNPS	8.61E-07	
Clearly	JJ	8.61E-07	
akin	NNS	8.61E-07	
interested	VBD	8.61E-07	
yours	VBZ	8.61E-07	
Mills	NNS	8.61E-07	
successor	VBD	8.61E-07	
barbecue	$	8.61E-07	
start	JJ	8.61E-07	
questioning	JJ	8.61E-07	
We're	UH	8.61E-07	
appreciate	JJ	8.61E-07	
fool	JJ	8.61E-07	
priests	VBZ	8.61E-07	
wall	VB	8.61E-07	
title	VBN	8.61E-07	
imports	VBZ	8.61E-07	
ice	VB	8.61E-07	
directed	JJ	8.61E-07	
Whenever	NNP	8.61E-07	
partisan	VBP	8.61E-07	
Old	JJ	8.61E-07	
Quint	NN	8.61E-07	
fuel	JJ	8.61E-07	
hardened	VBD	8.61E-07	
sail	VBP	8.61E-07	
Say	VB	8.61E-07	
taxi	JJ	8.61E-07	
fellows	VBP	8.61E-07	
bold	VBD	8.61E-07	
lengths	NN	8.61E-07	
spell	VBP	8.61E-07	
commercial	NN	8.61E-07	
chase	VB	8.61E-07	
waving	JJ	8.61E-07	
face	VBD	8.61E-07	
that's	RB	8.61E-07	
award	IN	8.61E-07	
Khrushchev	VB	8.61E-07	
poems	IN	8.61E-07	
miss	NN	8.61E-07	
fame	RB	8.61E-07	
adjust	JJ	8.61E-07	
Services	NNS	8.61E-07	
luck	VBP	8.61E-07	
Oh	VB	8.61E-07	
Shall	VB	8.61E-07	
elements	VBZ	8.61E-07	
We're	FW	8.61E-07	
Having	NNP	8.61E-07	
campus	JJ	8.61E-07	
suppose	NN	8.61E-07	
winning	NN	8.61E-07	
mix	VBP	8.61E-07	
robbed	VB	8.61E-07	
data	IN	8.61E-07	
ears	VBZ	8.61E-07	
accord	VB	8.61E-07	
racing	JJ	8.61E-07	
lake	VB	8.61E-07	
Meeting	NN	8.61E-07	
guilt	VB	8.61E-07	
objects	VBZ	8.61E-07	
cleared	JJ	8.61E-07	
comprehensive	NN	8.61E-07	
symbolize	VBP	8.61E-07	
quit	VBD	8.61E-07	
participate	NN	8.61E-07	
dirty	VB	8.61E-07	
Life	NN	8.61E-07	
Laboratory	JJ	8.61E-07	
effected	VBD	8.61E-07	
puts	VB	8.61E-07	
Biblical	JJ	8.61E-07	
par	VB	8.61E-07	
folklore	RB	8.61E-07	
dust	VBP	8.61E-07	
denying	NN	8.61E-07	
sought	JJ	8.61E-07	
End	JJ	8.61E-07	
purpose	RB	8.61E-07	
Help	NN	8.61E-07	
aid	VBP	8.61E-07	
Fig.	JJ	8.61E-07	
everywhere	FW	8.61E-07	
damp	RB	8.61E-07	
pan	VB	8.61E-07	
advantages	VBZ	8.61E-07	
overhead	IN	8.61E-07	
segregated	VBD	8.61E-07	
therapy	VB	8.61E-07	
Love	NN	8.61E-07	
processed	VBD	8.61E-07	
poet	JJ	8.61E-07	
do	JJ	8.61E-07	
driver	JJ	8.61E-07	
wanted	JJ	8.61E-07	
Revenue	NN	8.61E-07	
worship	VBD	8.61E-07	
hidden	NN	8.61E-07	
Just	FW	8.61E-07	
silver	RP	8.61E-07	
illness	VBP	8.61E-07	
sight	VB	8.61E-07	
Let's	CC	8.61E-07	
robbed	VBD	8.61E-07	
molecular	NN	8.61E-07	
they'd	CC	8.61E-07	
theatre	JJ	8.61E-07	
powder	JJR	8.61E-07	
Saviour	CD	8.61E-07	
locating	NN	8.61E-07	
nuts	RB	8.61E-07	
ten	IN	8.61E-07	
Presidents	NNPS	8.61E-07	
tyranny	JJ	8.61E-07	
love	RBR	8.61E-07	
corps	JJ	8.61E-07	
formulaic	VB	8.61E-07	
asleep	VBP	8.61E-07	
rival	VBP	8.61E-07	
neighbor	JJ	8.61E-07	
shower	VB	8.61E-07	
glad	VBP	8.61E-07	
expert	VB	8.61E-07	
code	VBP	8.61E-07	
uniformity	JJ	8.61E-07	
Office	NN	8.61E-07	
launch	JJ	8.61E-07	
relaxed	VBP	8.61E-07	
haven't	VB	8.61E-07	
compact	NN	8.61E-07	
cheek	JJ	8.61E-07	
Better	RBR	8.61E-07	
squeeze	VBP	8.61E-07	
express	RB	8.61E-07	
invite	VBP	8.61E-07	
Pa	NN	8.61E-07	
vocabulary	VBP	8.61E-07	
scrutiny	JJ	8.61E-07	
Winslow	VB	8.61E-07	
nowadays	RB	8.61E-07	
Railroad	NN	8.61E-07	
country's	VBZ	8.61E-07	
witty	RB	8.61E-07	
Nevertheless	JJ	8.61E-07	
spinning	NN	8.61E-07	
Eventually	NNP	8.61E-07	
notice	RP	8.61E-07	
crushed	VB	8.61E-07	
whereby	VBZ	8.61E-07	
request	VBP	8.61E-07	
schedule	VBP	8.61E-07	
fleeing	NN	8.61E-07	
you'd	VBZ	8.61E-07	
overnight	MD	8.61E-07	
abuse	VBP	8.61E-07	
fought	RB	8.61E-07	
Said	NN	8.61E-07	
natives	VBZ	8.61E-07	
red	VBN	8.61E-07	
displacement	JJ	8.61E-07	
we'll	IN	8.61E-07	
jazz	VB	8.61E-07	
become	VBZ	8.61E-07	
cut	VBZ	8.61E-07	
Harold	PRP	8.61E-07	
stone	RB	8.61E-07	
Emory	JJ	8.61E-07	
propaganda	VB	8.61E-07	
pile	IN	8.61E-07	
al	JJ	8.61E-07	
religious	NN	8.61E-07	
snapped	VBN	8.61E-07	
Country	NN	8.61E-07	
play	VBD	8.61E-07	
delivered	JJ	8.61E-07	
knelt	VBN	8.61E-07	
tie	JJ	8.61E-07	
Art	VBP	8.61E-07	
university	JJ	8.61E-07	
fly	VBP	8.61E-07	
whatever	VBZ	8.61E-07	
Indians	VBZ	8.61E-07	
task	JJ	8.61E-07	
nevertheless	IN	8.61E-07	
transfer	VBP	8.61E-07	
detail	JJ	8.61E-07	
drop	VBZ	8.61E-07	
testify	VBP	8.61E-07	
commonplace	VBN	8.61E-07	
port	VB	8.61E-07	
snapping	JJ	8.61E-07	
fiber	NNP	8.61E-07	
overt	NN	8.61E-07	
hadn't	MD	8.61E-07	
merchant	JJ	8.61E-07	
Athens	NNS	8.61E-07	
effectiveness	VB	8.61E-07	
loud	RBR	8.61E-07	
tip	VBD	8.61E-07	
Sometimes	VB	8.61E-07	
tense	VBP	8.61E-07	
civic	VBP	8.61E-07	
selected	JJ	8.61E-07	
sigh	JJ	8.61E-07	
covered	NN	8.61E-07	
perfection	VB	8.61E-07	
Nicolas	NN	8.61E-07	
First	RB	8.61E-07	
Hospital	NN	8.61E-07	
long	CC	8.61E-07	
shadow	JJ	8.61E-07	
maid	NNS	8.61E-07	
snow	VBN	8.61E-07	
gotten	VB	8.61E-07	
gravel	JJ	8.61E-07	
destroy	NN	8.61E-07	
alongside	VBP	8.61E-07	
devote	NN	8.61E-07	
seat	JJ	8.61E-07	
dirty	RB	8.61E-07	
hanging	JJ	8.61E-07	
merit	JJ	8.61E-07	
convicted	JJ	8.61E-07	
calm	VBP	8.61E-07	
Presently	NNP	8.61E-07	
Isn't	VB	8.61E-07	
testimony	JJ	8.61E-07	
superb	VB	8.61E-07	
association	VBP	8.61E-07	
shouted	JJ	8.61E-07	
chart	VBP	8.61E-07	
dancing	VB	8.61E-07	
adventures	VBZ	8.61E-07	
eighteen	VB	8.61E-07	
sovereign	VBN	8.61E-07	
7th	NNP	8.61E-07	
patrol	VBP	8.61E-07	
ghost	VBN	8.61E-07	
A	CC	8.61E-07	
